Merchant,Vintage Index,FICO Bucket,New Accounts,LTV per Account,CAC per Account,LTV/CAC,extrapolated_beyond_qsb
Merchant 3,6,Fair (580-669),4344.0,258.5278239015752,69.58333333333333,3.7153699243340146,0
Merchant 3,6,Good (670-739),5597.0,112.98148435258537,85.16348043594783,1.3266424032254023,0
Merchant 3,6,Poor (300-579),2030.0,227.07290285694728,49.99014778325123,4.542353102085169,0
Merchant 3,6,Very Good (740-799),4822.0,4.441361379964123,98.78473662380755,0.044959996166996266,0
Merchant 3,7,Exceptional (800-850),4066.0,-88.59891649881678,115.43777668470241,-0.767503663387496,0
Merchant 3,7,Fair (580-669),5637.0,250.78972154342375,70.38495653716515,3.563115385473031,0
Merchant 3,7,Good (670-739),7192.0,119.60430378521879,82.24416017797553,1.4542589227781801,0
Merchant 3,7,Poor (300-579),2585.0,242.60477403273617,49.88394584139265,4.863383798950159,0
Merchant 3,7,Very Good (740-799),5946.0,5.8243484329931245,101.05617221661622,0.05763476198671468,0
Merchant 3,8,Exceptional (800-850),2709.0,-90.3946356528497,116.91029900332227,-0.7731965141093424,0
Merchant 3,8,Fair (580-669),3840.0,244.5694309245576,69.46614583333333,3.520699586692788,0
Merchant 3,8,Good (670-739),4963.0,109.71305811520062,83.10497682853114,1.320174342164482,0
Merchant 3,8,Poor (300-579),1736.0,223.44314776210564,51.04838709677419,4.377085359004913,0
Merchant 3,8,Very Good (740-799),4112.0,1.2040360197802693,97.16439688715953,0.0123917407852442,0
Merchant 3,9,Exceptional (800-850),3295.0,-91.93696239247629,115.41426403641881,-0.7965823216051156,0
Merchant 3,9,Fair (580-669),4678.0,247.129397331441,70.01496365968363,3.529665437414835,0
Merchant 3,9,Good (670-739),5755.0,119.63426044357263,85.04778453518679,1.4066710978705905,0
Merchant 3,9,Poor (300-579),2122.0,242.78170200306099,49.99057492931197,4.856549506509195,0
Merchant 3,9,Very Good (740-799),5068.0,5.858480747523888,99.07063930544594,0.05913437915204658,0
Merchant 3,10,Exceptional (800-850),3398.0,-89.89801502218614,117.051206592113,-0.7680229673791635,0
Merchant 3,10,Fair (580-669),4819.0,263.1145759675282,70.81759701182818,3.71538412865918,0
Merchant 3,10,Good (670-739),6113.0,116.37458225280722,84.95828562080811,1.369784964496795,0
Merchant 3,10,Poor (300-579),2143.0,246.8304634317011,50.24265048996734,4.912767559525731,0
Merchant 3,10,Very Good (740-799),5179.0,7.7522273555818035,99.52114307781424,0.07789528049854132,0
Merchant 3,11,Exceptional (800-850),4257.0,-73.61906019096877,116.97909325816302,-0.6293351926441907,1
Merchant 3,11,Fair (580-669),6025.0,249.67239820334737,70.4,3.5464829290248203,1
Merchant 3,11,Good (670-739),7645.0,128.94392086238403,84.16873773708306,1.5319692837162975,1
Merchant 3,11,Poor (300-579),2710.0,245.61316577455955,50.57564575645756,4.856352540851134,1
Merchant 3,11,Very Good (740-799),6542.0,19.297719127177153,98.10608376643228,0.19670257323817475,1
Merchant 3,12,Exceptional (800-850),2945.0,-73.94739627029186,116.83870967741936,-0.6329015141852699,2
Merchant 3,12,Fair (580-669),4073.0,196.54179683194798,69.07193714706604,2.845465248983486,2
Merchant 3,12,Good (670-739),5372.0,91.27927609438804,83.69322412509308,1.0906411725512735,2
Merchant 3,12,Poor (300-579),1854.0,184.26888444344715,49.59546925566343,3.71543786577652,2
Merchant 3,12,Very Good (740-799),4500.0,5.697387918457961,98.95777777777778,0.05757392745067667,2
Merchant 3,13,Exceptional (800-850),3639.0,-37.22631229017155,114.76504534212695,-0.32436977809049705,3
Merchant 3,13,Fair (580-669),4931.0,224.80748050412774,70.8801460150071,3.171656565951915,3
Merchant 3,13,Good (670-739),6315.0,129.40259230359095,84.68408551068883,1.528062699422523,3
Merchant 3,13,Poor (300-579),2218.0,209.66563602477228,50.40577096483318,4.159556178022763,3
Merchant 3,13,Very Good (740-799),5356.0,32.708222962841766,99.89357729648992,0.32743069022107263,3
Merchant 3,14,Exceptional (800-850),3721.3623193145336,-38.25941797513865,115.69540610512374,-0.3306909000377698,4
Merchant 3,14,Fair (580-669),5187.274339051539,205.6557367092022,70.09201324990798,2.9340823179946565,4
Merchant 3,14,Good (670-739),6650.050159067232,113.20799432506142,84.17814743000987,1.3448620310774657,4
Merchant 3,14,Poor (300-579),2332.5485427264707,193.8055690058161,50.326694368820746,3.8509497084292077,4
Merchant 3,14,Very Good (740-799),5639.148448897373,33.89825681963029,99.16304910589828,0.3418436315267962,4
Merchant 3,15,Exceptional (800-850),3898.8861332220517,-23.746718464973924,115.69540610512372,-0.2052520429670048,5
Merchant 3,15,Fair (580-669),5434.727998608841,193.01835209996295,70.09201324990799,2.753785248139043,5
Merchant 3,15,Good (670-739),6967.284055048467,111.5679784185035,84.17814743000987,1.3253793511108922,5
Merchant 3,15,Poor (300-579),2443.8204044530385,185.6262192441831,50.326694368820746,3.6884246337304725,5
Merchant 3,15,Very Good (740-799),5908.158304412685,41.039912504198675,99.1630491058983,0.41386295474205614,5
Merchant 3,16,Exceptional (800-850),4084.8785405639433,-5.776159407815253,115.69540610512372,-0.04992557269358553,6
Merchant 3,16,Fair (580-669),5693.9861839394025,181.78269077920424,70.09201324990799,2.593486509384047,6
Merchant 3,16,Good (670-739),7299.651272185515,109.8458342632794,84.17814743000987,1.3049210230554311,6
Merchant 3,16,Poor (300-579),2560.4003774515904,177.45664661713943,50.326694368820746,3.5260938323634545,6
Merchant 3,16,Very Good (740-799),6190.001002159436,49.27686257877203,99.16304910589828,0.49692766633414276,6
Merchant 3,17,Exceptional (800-850),4279.7435269981215,8.508394543925014,115.69540610512372,0.07354133435682032,7
Merchant 3,17,Fair (580-669),5965.612017968869,168.5556823207239,70.09201324990799,2.4047772992302394,7
Merchant 3,17,Good (670-739),7647.873730210494,107.066326435921,84.17814743000986,1.2719016716890994,7
Merchant 3,17,Poor (300-579),2682.5416797849734,167.97053939126792,50.32669436882075,3.337603263991284,7
Merchant 3,17,Very Good (740-799),6485.288719856624,55.531108722368515,99.16304910589827,0.5599979954535858,7
Merchant 3,18,Exceptional (800-850),4483.904349908444,25.003970925849785,115.69540610512374,0.2161189607055837,8
Merchant 3,18,Fair (580-669),6250.195486830732,155.26977238693968,70.09201324990798,2.2152277440417727,8
Merchant 3,18,Good (670-739),8012.70778730391,104.7637550880868,84.17814743000987,1.2445481195127617,8
Merchant 3,18,Poor (300-579),2810.509609026818,158.09571217601598,50.326694368820746,3.1413887631364505,8
Merchant 3,18,Very Good (740-799),6794.662838540242,63.15944038850992,99.16304910589828,0.6369251546617999,8
Merchant 3,19,Exceptional (800-850),4697.804457742845,42.89848055508729,115.69540610512374,0.37078810645349786,9
Merchant 3,19,Fair (580-669),6548.35472134841,141.1772869494337,70.09201324990799,2.0141708078219454,9
Merchant 3,19,Good (670-739),8394.945882945904,102.71102493222763,84.17814743000987,1.2201625726870144,9
Merchant 3,19,Poor (300-579),2944.5821185023456,145.88769835100237,50.326694368820746,2.8988134464357986,9
Merchant 3,19,Very Good (740-799),7118.7953356778835,71.70481194896539,99.1630491058983,0.7231001123451772,9
Merchant 3,20,Exceptional (800-850),4921.908453207567,64.19220950151596,115.69540610512371,0.5548380152898148,10
Merchant 3,20,Fair (580-669),6860.7373396491175,127.0142690667579,70.09201324990798,1.8121075879772173,10
Merchant 3,20,Good (670-739),8795.41825913804,101.96365521496394,84.17814743000987,1.2112841435449964,10
Merchant 3,20,Poor (300-579),3085.050421018157,131.3519066618461,50.32669436882075,2.6099847865872046,10
Merchant 3,20,Very Good (740-799),7458.390244740479,82.27057507750297,99.16304910589828,0.8296495097649177,10
Merchant 3,21,Exceptional (800-850),5156.703102409584,80.5072012188814,115.69540610512372,0.6958547787604511,11
Merchant 3,21,Fair (580-669),7188.0218538257905,112.75610336916408,70.09201324990799,1.6086868979942175,11
Merchant 3,21,Good (670-739),9214.994763734243,99.82740109232451,84.17814743000987,1.185906368102556,11
Merchant 3,21,Poor (300-579),3232.2196213923407,115.78046433582368,50.326694368820746,2.300577571960577,11
Merchant 3,21,Very Good (740-799),7814.185184401405,89.84167913317806,99.16304910589828,0.9059995627729667,11
Merchant 4,5,Exceptional (800-850),4624.0,-58.55447438708827,114.88754325259515,-0.509667738810888,0
Merchant 4,5,Fair (580-669),8240.0,233.4215668799126,69.18082524271844,3.3740789598990966,0
Merchant 4,5,Good (670-739),10164.0,111.61293620713224,85.36894923258559,1.3074184139603915,0
Merchant 4,5,Poor (300-579),3444.0,216.55382620115236,49.67189314750291,4.359685376961295,0
Merchant 4,5,Very Good (740-799),7468.0,18.99890604995695,99.82592394215318,0.19032036268420993,0
Merchant 4,6,Exceptional (800-850),4754.0,-71.02307497687573,116.05805637358014,-0.6119616095263479,0
Merchant 4,6,Fair (580-669),8113.0,225.98993461253602,69.47984715888082,3.2525968874940205,0
Merchant 4,6,Good (670-739),10213.0,108.1812736606632,85.67316165671204,1.262720688354423,0
Merchant 4,6,Poor (300-579),3540.0,210.70612952379452,50.632768361581924,4.161457813625488,0
Merchant 4,6,Very Good (740-799),7743.0,5.623564418722217,99.52473201601447,0.056504190514347054,0
Merchant 4,7,Exceptional (800-850),6153.0,-65.98896357100433,113.44872419957744,-0.5816633376583191,0
Merchant 4,7,Fair (580-669),10371.0,232.36260090093106,70.52357535435348,3.294821621470544,0
Merchant 4,7,Good (670-739),13346.0,100.72315943690568,84.21399670313203,1.1960382285615907,0
Merchant 4,7,Poor (300-579),4253.0,219.6368815630148,50.094051257935575,4.384490294707824,0
Merchant 4,7,Very Good (740-799),9819.0,7.091363056526852,99.33190752622467,0.07139058569528284,0
Merchant 4,8,Exceptional (800-850),4167.0,-64.80762688711721,117.93856491480682,-0.5495032683662985,0
Merchant 4,8,Fair (580-669),7322.0,214.34465133967066,69.48101611581535,3.0849383518281805,0
Merchant 4,8,Good (670-739),8940.0,93.92850898042161,85.77293064876957,1.0950833587002897,0
Merchant 4,8,Poor (300-579),3017.0,201.30688461412672,50.225389459728206,4.008070156938034,0
Merchant 4,8,Very Good (740-799),6754.0,8.523356599109947,98.84957062481493,0.08622552981500019,0
Merchant 4,9,Exceptional (800-850),5014.0,-63.72568072008377,113.68368568009573,-0.5605525572016281,0
Merchant 4,9,Fair (580-669),8410.0,237.60296257789923,70.79310344827586,3.356300981373151,0
Merchant 4,9,Good (670-739),10906.0,100.6141975661581,83.82908490739042,1.2002301787895084,0
Merchant 4,9,Poor (300-579),3528.0,217.82201464431054,50.57823129251701,4.306635662772515,0
Merchant 4,9,Very Good (740-799),7815.0,3.338528732970741,98.64875239923225,0.03384258443999058,0
Merchant 4,10,Exceptional (800-850),5068.0,-76.42594420780077,116.00039463299132,-0.6588421052324998,0
Merchant 4,10,Fair (580-669),8919.0,232.43403694733786,70.71532683036214,3.2868975845211055,0
Merchant 4,10,Good (670-739),10979.0,95.10968525779404,84.26996994261772,1.1286308197636412,0
Merchant 4,10,Poor (300-579),3575.0,210.90929469414618,50.453146853146855,4.18030009719783,0
Merchant 4,10,Very Good (740-799),7945.0,-0.6618786270234873,99.55317809943361,-0.0066484931938828075,0
Merchant 4,11,Exceptional (800-850),6358.0,-59.934473432877,117.19408619062598,-0.5114120974960167,1
Merchant 4,11,Fair (580-669),11181.0,224.00472421304332,69.40792415705214,3.2273652746936894,1
Merchant 4,11,Good (670-739),14085.0,104.63231845997329,82.44941427050053,1.2690486571159252,1
Merchant 4,11,Poor (300-579),4671.0,212.33779825820167,50.54592164418754,4.200888842287421,1
Merchant 4,11,Very Good (740-799),9837.0,9.28803526037871,99.01799329063739,0.09380148952439875,1
Merchant 4,12,Exceptional (800-850),4516.0,-43.92876491990687,115.0465013286094,-0.3818348616654786,2
Merchant 4,12,Fair (580-669),7755.0,183.97925275594244,70.08510638297872,2.6250834485516985,2
Merchant 4,12,Good (670-739),9430.0,83.7426147853279,84.82184517497349,0.9872765042139874,2
Merchant 4,12,Poor (300-579),3161.0,168.00297710311497,51.11040809870294,3.2870599815730777,2
Merchant 4,12,Very Good (740-799),6844.0,7.4234307169314455,99.67855055523086,0.07447370247241104,2
Merchant 4,13,Exceptional (800-850),5372.0,-29.303525793352396,117.89650037230082,-0.2485529740137826,3
Merchant 4,13,Fair (580-669),8966.0,208.65270192379828,70.11599375418247,2.9758217883256055,3
Merchant 4,13,Good (670-739),11198.0,111.45698603478507,83.41043043400607,1.3362475826445865,3
Merchant 4,13,Poor (300-579),3644.0,187.38283616774726,51.72338090010977,3.622787855450292,3
Merchant 4,13,Very Good (740-799),8366.0,36.29774320232897,99.23978006215634,0.36575799724258545,3
Merchant 4,14,Exceptional (800-850),5507.969689619754,-20.98461107065625,115.76913049146134,-0.18126257821556316,4
Merchant 4,14,Fair (580-669),9515.292856408416,190.68883439976676,69.98473706119051,2.724720309130257,4
Merchant 4,14,Good (670-739),11807.739094403012,101.99229915188809,84.30340214182812,1.2098242367526402,4
Merchant 4,14,Poor (300-579),3889.483522495399,177.81746092763663,50.55401577680992,3.5173755871873755,4
Merchant 4,14,Very Good (740-799),8525.801632726609,33.20143921559024,99.2886170461903,0.33439320843943793,4
Merchant 4,15,Exceptional (800-850),5757.400471437218,-8.53230848686951,115.76913049146137,-0.0737010673799508,5
Merchant 4,15,Fair (580-669),9946.196995345303,180.19713393318662,69.9847370611905,2.574806186320782,5
Merchant 4,15,Good (670-739),12342.457649474962,101.84297560320331,84.3034021418281,1.2080529731394167,5
Merchant 4,15,Poor (300-579),4065.620460523673,171.97852717792833,50.55401577680992,3.4018766765669706,5
Merchant 4,15,Very Good (740-799),8911.896235040664,39.98396221508641,99.2886170461903,0.40270439255373425,5
Merchant 4,16,Exceptional (800-850),6018.126833736055,7.128281157060292,115.76913049146135,0.0615732460527208,6
Merchant 4,16,Fair (580-669),10396.614813971815,169.44805748666715,69.98473706119051,2.421214461926345,6
Merchant 4,16,Good (670-739),12901.391164824427,102.05418619127065,84.30340214182812,1.2105583357072522,6
Merchant 4,16,Poor (300-579),4249.733835721187,165.0748397281777,50.55401577680992,3.265316062268205,6
Merchant 4,16,Very Good (740-799),9315.475297861496,48.635567766798786,99.2886170461903,0.4898403181924965,6
Merchant 4,17,Exceptional (800-850),6290.660301747762,18.73404327576128,115.76913049146134,0.16182244088930967,7
Merchant 4,17,Fair (580-669),10867.429997684823,157.99139574778505,69.98473706119051,2.2575121716846165,7
Merchant 4,17,Good (670-739),13485.636225366366,100.99231464739594,84.3034021418281,1.1979625030730219,7
Merchant 4,17,Poor (300-579),4442.184864483699,157.33011700019003,50.55401577680992,3.1121190786263973,7
Merchant 4,17,Very Good (740-799),9737.33061252051,55.25910441146374,99.2886170461903,0.556550247706205,7
Merchant 4,18,Exceptional (800-850),6575.535565344456,33.14279885321344,115.76913049146134,0.2862835603283547,8
Merchant 4,18,Fair (580-669),11359.566249955344,146.9269901189643,69.98473706119051,2.0994147622573767,8
Merchant 4,18,Good (670-739),14096.339075336346,99.91603405465077,84.30340214182812,1.1851957514900369,8
Merchant 4,18,Poor (300-579),4643.351121047172,148.83376626720016,50.55401577680992,2.944054275021076,8
Merchant 4,18,Very Good (740-799),10178.289826960885,62.742518043107225,99.2886170461903,0.6319205555448378,8
Merchant 4,19,Exceptional (800-850),6873.311528059608,48.916712002170286,115.76913049146135,0.4225367487387165,9
Merchant 4,19,Fair (580-669),11873.989104564269,134.97292395910114,69.98473706119051,1.928605144877358,9
Merchant 4,19,Good (670-739),14734.69786713426,99.78025921388732,84.3034021418281,1.183585201532219,9
Merchant 4,19,Poor (300-579),4853.6272782596025,138.90019031235528,50.55401577680992,2.7475599747720025,9
Merchant 4,19,Very Good (740-799),10639.218069519688,70.92648662460041,99.2886170461903,0.71434660623387,9
Merchant 4,20,Exceptional (800-850),7184.572403614144,66.83561377104779,115.76913049146135,0.5773180941008907,10
Merchant 4,20,Fair (580-669),12411.707819905994,123.05695892561623,69.98473706119051,1.758339948009271,10
Merchant 4,20,Good (670-739),15401.96501200795,99.71501521120956,84.3034021418281,1.1828112825559955,10
Merchant 4,20,Poor (300-579),5073.425881899057,127.28530609588205,50.55401577680991,2.517808014655687,10
Merchant 4,20,Very Good (740-799),11121.019646243682,81.78579210572015,99.2886170461903,0.8237177084224305,10
Merchant 4,21,Exceptional (800-850),7509.928862099186,81.62093142070691,115.76913049146134,0.705031911997706,11
Merchant 4,21,Fair (580-669),12973.777359076388,110.91526159715514,69.98473706119051,1.5848493007865043,11
Merchant 4,21,Good (670-739),16099.449637188514,99.014636269015,84.30340214182812,1.1745034453347136,11
Merchant 4,21,Poor (300-579),5303.178160056998,113.9688207227953,50.55401577680991,2.2543969845235314,11
Merchant 4,21,Very Good (740-799),11624.639815068798,89.4732914010998,99.28861704619031,0.9011434952253963,11
Merchant 5,6,Exceptional (800-850),1567.0,-62.41735437295773,114.24377791959158,-0.5463523310380112,0
Merchant 5,6,Fair (580-669),4717.0,309.6043577179678,70.0996396014416,4.416632660000164,0
Merchant 5,6,Good (670-739),4477.0,163.57216971678034,83.45320527138709,1.9600465816124018,0
Merchant 5,6,Poor (300-579),2175.0,276.14965161754435,49.85287356321839,5.5392925598834175,0
Merchant 5,6,Very Good (740-799),2862.0,45.66301508703156,100.17120894479385,0.4558496954169463,0
Merchant 5,7,Exceptional (800-850),2001.0,-80.92570695910548,114.3728135932034,-0.7075606904883774,0
Merchant 5,7,Fair (580-669),6096.0,291.2314458475316,70.21817585301837,4.147522237791269,0
Merchant 5,7,Good (670-739),5696.0,150.47515091603282,83.85533707865169,1.7944612252276253,0
Merchant 5,7,Poor (300-579),2894.0,271.8221618712228,50.42156185210781,5.3909905184712095,0
Merchant 5,7,Very Good (740-799),3732.0,28.183843686186293,98.59324758842443,0.2858597761566714,0
Merchant 5,8,Exceptional (800-850),1417.0,-68.78006813027623,116.38673253352152,-0.5909614148714615,0
Merchant 5,8,Fair (580-669),4224.0,273.83736428343553,69.37973484848484,3.946935872289742,0
Merchant 5,8,Good (670-739),3965.0,141.266427016567,84.25220680958385,1.6767089239079453,0
Merchant 5,8,Poor (300-579),1945.0,255.807831908352,50.60154241645244,5.055336649682429,0
Merchant 5,8,Very Good (740-799),2630.0,26.243780554654826,99.88212927756653,0.26274750793232404,0
Merchant 5,9,Exceptional (800-850),1736.0,-62.01464159252168,114.09562211981567,-0.5435321745070815,0
Merchant 5,9,Fair (580-669),5002.0,303.464294747092,70.88564574170331,4.281040139676099,0
Merchant 5,9,Good (670-739),4669.0,153.35886690701156,83.53180552580852,1.83593382115545,0
Merchant 5,9,Poor (300-579),2387.0,280.9024545293545,50.8169250104734,5.527734204134948,0
Merchant 5,9,Very Good (740-799),2981.0,34.46377766627006,99.87588057698758,0.34506607067863854,0
Merchant 5,10,Exceptional (800-850),1733.0,-65.94407864544232,116.41084824004616,-0.5664770907730323,0
Merchant 5,10,Fair (580-669),5223.0,310.2001504285143,69.36052077350182,4.472286928777239,0
Merchant 5,10,Good (670-739),4908.0,154.19992128065803,83.3679706601467,1.8496302603941386,0
Merchant 5,10,Poor (300-579),2443.0,283.8181973175117,50.69995906672124,5.597996577157122,0
Merchant 5,10,Very Good (740-799),3233.0,40.74803152716825,99.31023816888339,0.4103104803542373,0
Merchant 5,11,Exceptional (800-850),2286.0,-59.66008219118446,116.27296587926509,-0.513103641418539,1
Merchant 5,11,Fair (580-669),6548.0,289.73598961750025,68.3292608430055,4.240291582887202,1
Merchant 5,11,Good (670-739),6271.0,162.14221186615015,84.22580130760645,1.9250895728967918,1
Merchant 5,11,Poor (300-579),3175.0,268.77787904928283,51.181102362204726,5.25150625219368,1
Merchant 5,11,Very Good (740-799),3950.0,36.48885913185216,99.42278481012659,0.3670070115370137,1
Merchant 5,12,Exceptional (800-850),1575.0,-36.509485654096146,115.77777777777777,-0.3153410469163775,2
Merchant 5,12,Fair (580-669),4611.0,228.50055347784487,69.11299067447409,3.3061881890496503,2
Merchant 5,12,Good (670-739),4359.0,119.96260888609945,84.601972929571,1.4179646730693298,2
Merchant 5,12,Poor (300-579),2149.0,224.36289512973238,50.89343880874826,4.408483694192145,2
Merchant 5,12,Very Good (740-799),2855.0,41.07804746531103,100.47985989492119,0.40881871758449123,2
Merchant 5,13,Exceptional (800-850),1818.0,-6.145233866314301,115.23652365236524,-0.05332713684467494,3
Merchant 5,13,Fair (580-669),5685.0,270.56362809590564,69.59190853122251,3.8878604396158623,3
Merchant 5,13,Good (670-739),5315.0,168.06711700530664,84.87864534336782,1.9800871741697623,3
Merchant 5,13,Poor (300-579),2591.0,260.5502245764473,50.43612504824392,5.165944535334978,3
Merchant 5,13,Very Good (740-799),3274.0,71.87160189039675,98.28039095907147,0.7312913714428286,3
Merchant 5,14,Exceptional (800-850),1976.3235928105073,-1.6422392332405433,115.35130545531736,-0.014236850001465162,4
Merchant 5,14,Fair (580-669),5883.90889402988,255.59743537138698,69.59435709875076,3.672674711380803,4
Merchant 5,14,Good (670-739),5560.209913771925,158.42801024570932,84.02899646999495,1.8853969094142489,4
Merchant 5,14,Poor (300-579),2761.8402285929888,237.05228271840778,50.6341414039172,4.681668853183492,4
Merchant 5,14,Very Good (740-799),3549.489971329395,73.10017319993028,99.44311635380335,0.7350953578310145,4
Merchant 5,15,Exceptional (800-850),2087.2647710971823,15.261974386213216,115.35130545531734,0.13230864033979328,5
Merchant 5,15,Fair (580-669),6214.202874231183,245.92141905820804,69.59435709875078,3.5336402161062903,5
Merchant 5,15,Good (670-739),5872.333010211758,159.17200402215727,84.02899646999496,1.894250921811191,5
Merchant 5,15,Poor (300-579),2916.876483948275,232.56541713889865,50.6341414039172,4.593055410650386,5
Merchant 5,15,Very Good (740-799),3748.741045985658,82.57285538250616,99.44311635380335,0.8303526519495288,5
Merchant 5,16,Exceptional (800-850),2204.4336466518603,36.7635152747276,115.35130545531734,0.318709139264734,6
Merchant 5,16,Fair (580-669),6563.037949361387,235.62897150016155,69.59435709875078,3.3857482319409358,6
Merchant 5,16,Good (670-739),6201.97717669067,160.2544332212431,84.02899646999495,1.9071325370221064,6
Merchant 5,16,Poor (300-579),3080.6157193766817,226.7879406667008,50.6341414039172,4.478953022182694,6
Merchant 5,16,Very Good (740-799),3959.1771052657264,94.16995485940592,99.44311635380335,0.9469730868486027,6
Merchant 5,17,Exceptional (800-850),2328.179812059196,55.169246370569084,115.35130545531734,0.4782715388681884,7
Merchant 5,17,Fair (580-669),6931.454926161668,224.0743576596379,69.59435709875078,3.2197202043505917,7
Merchant 5,17,Good (670-739),6550.125960721858,161.24819526104184,84.02899646999495,1.918958955062855,7
Merchant 5,17,Poor (300-579),3253.5464777805114,219.8886613845879,50.6341414039172,4.342695566426188,7
Merchant 5,17,Very Good (740-799),4181.426019715599,103.9182775038357,99.44311635380333,1.0450022215123511,7
Merchant 5,18,Exceptional (800-850),2458.8724843284085,76.1943511792458,115.35130545531736,0.6605417327397353,8
Merchant 5,18,Fair (580-669),7320.5530371930645,212.24639265404673,69.59435709875078,3.0497643990428727,8
Merchant 5,18,Good (670-739),6917.818121384283,162.02234149537233,84.02899646999496,1.9281718014236573,8
Merchant 5,18,Poor (300-579),3436.1847264805256,212.1924468340372,50.6341414039172,4.190699021463439,8
Merchant 5,18,Very Good (740-799),4416.150905474875,115.69111037495621,99.44311635380335,1.1633898314624915,8
Merchant 5,19,Exceptional (800-850),2596.9016065128712,97.50557383997156,115.35130545531734,0.8452923307204483,9
Merchant 5,19,Fair (580-669),7731.493220577378,201.2751098957879,69.59435709875076,2.8921182447333913,9
Merchant 5,19,Good (670-739),7306.150728630991,162.7115181247473,84.02899646999495,1.9363734539284696,9
Merchant 5,19,Poor (300-579),3629.0753966891953,203.12022347442112,50.634141403917205,4.011526962688996,9
Merchant 5,19,Very Good (740-799),4664.05210279268,128.23719738088695,99.44311635380336,1.2895532851629334,9
Merchant 5,20,Exceptional (800-850),2742.679011169256,123.21473160539391,115.35130545531736,1.068169372847909,10
Merchant 5,20,Fair (580-669),8165.501583846731,189.40874615714338,69.59435709875078,2.721610688757168,10
Merchant 5,20,Good (670-739),7716.282436577508,164.55530627534452,84.02899646999496,1.9583157384737286,10
Merchant 5,20,Poor (300-579),3832.7940094024757,192.02379780106097,50.634141403917205,3.792377879369066,10
Merchant 5,20,Very Good (740-799),4925.8692656078165,142.992710292384,99.44311635380335,1.4379347262573499,10
Merchant 5,21,Exceptional (800-850),2896.6396491276087,144.1455585541435,115.35130545531734,1.2496222559872106,11
Merchant 5,21,Fair (580-669),8623.873062236771,178.05074573040847,69.59435709875076,2.558407795588423,11
Merchant 5,21,Good (670-739),8149.436940536701,165.48354763966725,84.02899646999495,1.969362417635894,11
Merchant 5,21,Poor (300-579),4047.9483925612208,180.60945631543652,50.6341414039172,3.5669501112832944,11
Merchant 5,21,Very Good (740-799),5202.383568427783,154.70990476746377,99.44311635380335,1.5557628364846257,11
Merchant 6,7,Exceptional (800-850),5160.0,-58.35515425385206,114.81395348837209,-0.508258382198833,0
Merchant 6,7,Fair (580-669),4654.0,297.4007695926549,68.3541039965621,4.3508838855910215,0
Merchant 6,7,Good (670-739),6943.0,188.92200793198037,83.56618176580729,2.2607471580002407,0
Merchant 6,7,Poor (300-579),2107.0,269.1379472889422,50.44138585666825,5.335657272655262,0
Merchant 6,7,Very Good (740-799),7310.0,54.39354748194556,101.24487004103968,0.537247442363224,0
Merchant 6,8,Exceptional (800-850),3673.0,-95.90789762060825,116.38170432888647,-0.824080538892774,0
Merchant 6,8,Fair (580-669),3352.0,263.5888705315451,69.01849642004774,3.819104793696733,0
Merchant 6,8,Good (670-739),4599.0,144.30467737819393,85.55555555555556,1.6866780472775913,0
Merchant 6,8,Poor (300-579),1459.0,241.2981048997906,50.27416038382454,4.79964464960865,0
Merchant 6,8,Very Good (740-799),5119.0,17.913404606072763,98.77124438366869,0.18136254856210612,0
Merchant 6,9,Exceptional (800-850),4345.0,-75.73509899072229,116.39815880322209,-0.6506554722979503,0
Merchant 6,9,Fair (580-669),3831.0,307.4667042533797,68.9584964761159,4.458721114371632,0
Merchant 6,9,Good (670-739),5486.0,173.92241987321563,84.42581115566898,2.0600621716565786,0
Merchant 6,9,Poor (300-579),1704.0,278.4142248240646,49.80046948356807,5.590594380157979,0
Merchant 6,9,Very Good (740-799),6168.0,43.74597209219912,99.62548638132296,0.4391042260487301,0
Merchant 6,10,Exceptional (800-850),4261.0,-92.66111977492395,115.59727763435814,-0.801585657302564,0
Merchant 6,10,Fair (580-669),3912.0,290.1383139581128,70.08691206543968,4.139693209585444,0
Merchant 6,10,Good (670-739),5540.0,156.9776658170962,82.85920577617328,1.8945108675207238,0
Merchant 6,10,Poor (300-579),1787.0,262.09997354238965,49.65304980414102,5.278627890457008,0
Merchant 6,10,Very Good (740-799),6034.0,29.75680938172297,98.90619821014252,0.30085889378236663,0
Merchant 6,11,Exceptional (800-850),5629.0,-73.10755938762829,115.17498667614142,-0.6347520542216183,1
Merchant 6,11,Fair (580-669),4931.0,275.739913101084,69.59237477185155,3.9622144524462213,1
Merchant 6,11,Good (670-739),7294.0,160.3572939560452,83.64272004387168,1.9171697653057642,1
Merchant 6,11,Poor (300-579),2267.0,257.7225633703602,49.280988089986764,5.229654951312268,1
Merchant 6,11,Very Good (740-799),7612.0,45.54903188172064,101.81292695743562,0.44737965249504197,1
Merchant 6,12,Exceptional (800-850),3920.0,-79.9360518201736,114.96428571428571,-0.6953120381997083,2
Merchant 6,12,Fair (580-669),3392.0,205.50479127874257,68.32841981132076,3.0076034517732873,2
Merchant 6,12,Good (670-739),4903.0,101.87462838461197,83.69773607995106,1.2171730462016046,2
Merchant 6,12,Poor (300-579),1564.0,199.92789294252776,50.42199488491048,3.965092880574606,2
Merchant 6,12,Very Good (740-799),5239.0,-0.7577518470470928,101.15480053445314,-0.007491012221303366,2
